issue_type,record_id,topic_label_id_candidates,topic_label_final_candidates,label_file_source,details
missing_topic_label,REC_008552,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011583,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003910,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000216,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013217,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006396,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002893,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000149,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000145,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002244,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000958,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005578,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000606,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002877,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001008,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009043,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008447,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006075,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008979,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011983,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000085,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002630,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011903,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012350,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011620,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010457,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013365,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003259,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013048,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001330,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002579,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004750,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004991,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004815,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011614,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002070,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000051,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003668,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002240,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006408,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004245,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001377,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013135,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004479,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003934,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011906,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000186,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009834,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001883,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002513,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006020,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004480,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002633,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010590,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009307,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005130,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001401,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004403,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001539,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004474,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010896,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001385,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003747,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002204,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009020,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009337,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001425,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002001,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000538,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010079,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005967,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002679,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012690,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001378,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004051,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000976,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005383,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002454,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008986,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001681,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010499,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013168,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004632,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009860,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004332,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002397,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012865,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008610,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006096,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012108,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002740,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003625,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012923,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003385,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009567,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011390,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000075,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012284,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010429,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005204,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004600,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009317,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002627,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002525,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000441,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012100,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012188,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006051,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002982,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012935,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004215,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003464,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013411,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001487,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005921,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011164,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006311,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006304,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_008997,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012389,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005490,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012985,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012021,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000133,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009097,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010623,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002947,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001601,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003745,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005309,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002912,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002072,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_006291,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004586,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001578,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002888,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012861,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010185,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012506,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001326,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009023,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003898,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005321,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011293,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013176,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013222,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005323,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002172,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009933,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000519,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010889,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004132,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002840,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010978,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010350,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011590,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011518,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012003,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003393,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001683,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010931,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002079,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013101,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011397,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004077,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010442,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003851,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010443,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010083,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_002958,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_011511,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010938,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_012909,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_009175,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000872,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_010596,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004963,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_005116,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_013239,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_003680,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_000664,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_001703,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
missing_topic_label,REC_004846,,,data/05_Labeling/Final_Labeled/[DS107] Gán nhãn - Nhung.csv,Label row is missing both topic_label_final and topic_label_id.
